Program Time [s],AccX,AccY,AccZ
2656.47,751.95,423.34,543.46
2656.5,740.72,422.36,544.92
2656.54,742.68,422.85,551.27
2656.57,733.4,415.53,541.02
2656.6,738.77,418.46,538.57
2656.64,746.58,417.97,545.41
2656.67,749.02,408.2,541.99
2656.71,737.79,422.36,535.16
2656.74,743.65,413.09,534.18
2656.77,740.72,421.39,543.95
2656.81,746.58,418.46,550.78
2656.84,736.33,422.36,547.85
2656.88,735.84,416.02,547.85
2656.91,737.79,417.97,534.18
2656.94,745.12,411.62,531.74
2656.98,749.51,412.11,544.43
2657.01,744.63,413.57,533.69
2657.05,733.89,407.23,552.25
2657.08,732.91,416.02,543.46
2657.11,749.51,408.69,545.41
2657.15,731.93,405.76,532.71
2657.18,752.44,416.99,542.48
2657.21,748.05,407.71,540.53
2657.25,736.82,412.11,539.06
2657.28,746.58,412.11,539.06
2657.32,738.28,410.64,550.78
2657.35,740.23,411.13,540.53
2657.38,731.45,414.55,552.73
2657.42,731.45,421.87,533.69
2657.45,743.16,428.71,542.97
2657.49,752.93,404.3,544.43
2657.52,717.29,421.39,547.85
2657.55,734.37,426.76,542.48
2657.59,741.21,415.04,552.73
2657.62,741.7,420.9,547.36
2657.66,727.54,423.34,546.87
2657.69,740.72,409.18,541.99
2657.72,727.54,415.53,542.97
2657.76,738.28,415.04,543.46
2657.79,744.63,412.6,547.36
2657.82,739.26,418.95,545.9
2657.86,740.23,416.5,538.09
2657.89,745.61,419.92,549.32
2657.93,744.14,423.83,543.46
2657.96,748.05,405.76,533.2
2657.99,730.96,421.87,540.53
2658.03,747.56,409.18,542.97
2658.06,746.09,423.34,530.76
2658.1,739.75,420.41,532.23
2658.13,739.75,410.64,542.97
2658.16,745.61,412.6,536.13
2658.2,744.14,404.79,540.04
2658.23,732.91,419.43,539.55
2658.27,747.56,427.73,538.57
2658.3,747.07,400.39,550.29
2658.33,743.65,415.04,537.11
2658.37,742.68,425.78,536.62
2658.4,739.75,407.71,535.64
2658.44,733.89,421.39,540.53
2658.47,731.93,409.18,542.97
2658.5,733.89,405.76,541.5
2658.54,749.02,413.09,544.92
2658.57,740.72,419.92,536.13
2658.6,750.98,422.36,540.04
2658.64,737.79,416.99,540.53
2658.67,738.77,410.16,541.5
2658.71,741.21,416.02,537.11
2658.74,734.86,420.9,542.48
2658.77,740.72,401.37,550.29
2658.81,739.75,415.04,545.41
2658.84,734.37,413.09,540.53
2658.88,747.07,410.64,542.97
2658.91,740.72,409.18,538.57
2658.94,744.63,417.97,537.11
2658.98,736.33,423.34,538.57
2659.01,735.84,416.5,539.06
2659.04,748.05,407.23,545.9
2659.08,739.75,403.32,540.53
2659.11,736.82,421.87,549.8
2659.15,728.03,410.64,532.23
2659.18,732.91,416.02,544.43
2659.21,733.89,414.55,533.2
2659.25,732.42,415.04,541.02
2659.28,741.21,412.6,535.16
2659.32,740.72,416.99,536.13
2659.35,752.93,418.95,552.73
2659.38,749.02,415.53,547.85
2659.42,737.3,415.04,535.16
2659.45,746.09,417.97,557.62
2659.49,744.14,420.9,542.48
2659.52,730.96,418.95,544.43
2659.55,731.45,424.32,537.6
2659.59,741.7,415.04,548.83
2659.62,733.89,405.76,542.48
2659.66,741.7,411.13,535.64
2659.69,743.16,405.27,548.83
2659.72,730.47,412.6,546.87
2659.76,733.89,425.29,541.99
2659.79,725.59,421.87,532.71
2659.82,731.45,410.64,544.92
2659.86,737.79,421.39,543.95
2659.89,745.61,423.34,544.43
2659.93,738.28,403.32,542.48
2659.96,746.09,415.04,534.67
2659.99,740.72,409.67,550.78
2660.03,740.72,422.36,546.39
2660.06,748.54,407.71,536.13
2660.1,736.33,406.25,538.57
2660.13,733.4,410.64,533.69
2660.16,734.37,425.78,550.29
2660.2,743.16,416.02,537.6
2660.23,737.79,420.41,556.64
2660.26,737.79,417.48,546.39
2660.3,736.33,416.02,536.62
2660.33,735.35,416.5,539.55
2660.37,735.84,422.36,539.55
2660.4,735.35,415.53,544.92
2660.43,745.12,414.55,541.5
2660.47,734.86,410.16,547.36
2660.5,738.28,408.69,532.23
2660.54,740.23,408.69,545.41
2660.57,734.37,409.67,554.69
2660.6,739.75,412.11,551.27
2660.64,728.52,406.74,531.74
2660.67,735.84,404.3,533.2
2660.71,740.23,415.53,546.39
2660.74,729.49,414.06,553.22
2660.77,743.16,405.27,538.09
2660.81,729.49,408.2,548.83
2660.84,749.02,414.55,530.76
2660.88,746.09,412.11,531.25
2660.91,740.72,403.81,539.55
2660.94,738.28,406.74,554.69
2660.98,744.14,415.53,533.2
2661.01,745.61,413.09,527.34
2661.04,749.51,414.06,548.83
2661.08,728.03,417.48,542.97
2661.11,755.37,417.48,541.99
2661.15,739.26,410.64,544.43
2661.18,725.1,413.09,547.85
2661.21,750.49,404.79,536.13
2661.25,751.95,419.92,534.67
2661.28,737.79,416.99,535.64
2661.32,734.37,423.83,543.46
2661.35,736.82,418.95,531.25
2661.38,726.56,419.92,536.13
2661.42,749.51,394.04,548.34
2661.45,747.07,418.46,534.18
2661.48,745.61,406.74,544.43
2661.52,743.16,403.32,528.81
2661.55,734.86,415.53,530.27
2661.59,736.82,414.06,538.57
2661.62,734.86,412.11,525.88
2661.65,744.63,412.6,541.02
2661.69,743.16,417.97,535.16
2661.72,750,416.99,536.62
2661.76,742.68,409.67,544.92
2661.79,739.26,413.57,541.02
2661.82,714.84,404.79,553.22
2661.86,737.3,418.46,536.13
2661.89,744.63,413.09,535.64
2661.93,733.4,399.41,552.73
2661.96,740.72,425.29,536.13
2661.99,738.28,424.32,534.18
2662.03,746.09,414.06,538.09
2662.06,732.91,401.86,537.11
2662.09,739.26,407.71,549.8
2662.13,744.14,414.55,538.57
2662.16,739.75,412.6,538.09
2662.2,736.33,411.62,541.02
2662.23,746.58,405.27,553.22
2662.26,750,406.25,547.36
2662.3,726.07,413.57,539.06
2662.33,739.26,421.87,535.16
2662.37,734.37,402.34,527.34
2662.4,741.21,406.74,546.87
2662.43,741.21,419.43,548.83
2662.47,738.77,428.71,541.5
2662.5,745.12,406.74,531.74
2662.54,742.19,431.15,544.92
2662.57,729,410.64,543.95
2662.6,742.19,413.09,541.99
2662.64,726.56,413.09,523.44
2662.67,730.47,408.2,541.99
2662.7,742.19,415.04,552.73
2662.74,741.21,415.53,534.18
2662.77,732.42,424.8,543.95
2662.81,743.65,408.69,544.43
2662.84,716.8,407.71,529.79
2662.87,743.16,410.16,541.02
2662.91,755.37,412.6,537.11
2662.94,728.52,404.79,543.46
2662.98,760.25,421.39,528.32
2663.01,754.88,428.22,533.2
2663.04,744.63,421.87,536.13
2663.08,742.19,417.48,545.41
2663.11,736.33,421.87,538.57
2663.15,732.42,428.22,542.97
2663.18,747.07,424.32,553.22
2663.21,746.09,408.69,535.16
2663.25,742.19,409.18,533.2
2663.28,750.49,412.11,550.78
2663.31,736.82,422.85,546.39
2663.35,743.65,409.67,537.11
2663.38,734.37,414.55,545.41
2663.42,751.46,406.74,540.04
2663.45,741.7,415.04,543.46
2663.48,749.51,417.97,541.99
2663.52,750,408.2,551.27
2663.55,747.56,411.13,560.06
2663.59,753.42,422.85,539.55
2663.62,731.45,418.46,514.16
2663.65,734.37,431.15,538.09
2663.69,746.58,401.37,549.32
2663.72,736.82,405.76,561.04
2663.76,727.54,412.6,527.34
2663.79,741.7,427.73,541.02
2663.82,745.61,417.48,550.78
2663.86,749.02,411.62,549.32
2663.89,731.93,425.78,541.99
2663.92,727.05,422.85,543.95
2663.96,750,422.85,551.76
2663.99,757.32,401.86,544.43
2664.03,746.09,426.76,540.04
2664.06,741.7,406.74,534.67
2664.09,736.82,418.95,540.53
2664.13,736.33,412.11,544.92
2664.16,740.72,413.57,547.85
2664.2,747.07,412.6,540.04
2664.23,747.07,423.83,534.67
2664.26,750,406.74,543.46
2664.3,748.54,418.46,545.41
2664.33,732.42,416.02,545.9
2664.37,729.49,419.43,541.5
2664.4,741.7,417.48,543.46
2664.43,740.23,415.53,537.6
2664.47,743.65,403.32,531.74
2664.5,761.23,418.95,553.22
2664.53,741.21,419.92,533.69
2664.57,743.16,412.6,533.2
2664.6,725.59,418.46,546.87
2664.64,742.19,408.2,537.11
2664.67,751.46,390.62,546.39
2664.7,744.63,418.95,548.34
2664.74,742.68,414.55,531.25
2664.77,744.63,405.76,534.18
2664.81,735.84,412.11,553.71
2664.84,740.23,423.83,542.48
2664.87,727.05,418.46,533.2
2664.91,741.21,411.62,537.11
2664.94,754.39,396,545.9
2664.98,738.28,415.53,536.13
2665.01,733.4,423.83,531.25
2665.04,733.89,413.09,545.9
2665.08,742.19,419.43,542.97
2665.11,730.47,410.64,539.06
2665.15,740.23,425.78,549.32
2665.18,743.16,427.25,542.48
2665.21,744.14,424.8,543.46
2665.25,741.21,427.73,539.55
2665.28,733.89,411.13,536.62
2665.31,744.14,416.5,538.09
2665.35,741.7,399.9,549.32
2665.38,751.95,417.48,549.32
2665.42,742.68,421.87,548.34
2665.45,735.35,408.2,535.16
2665.48,739.75,419.43,541.02
2665.52,735.84,416.99,551.27
2665.55,750.98,409.18,539.55
2665.59,745.61,408.69,546.39
2665.62,737.79,425.29,544.92
2665.65,743.65,411.13,537.11
2665.69,728.03,415.04,532.71
2665.72,746.58,417.48,542.97
2665.75,741.21,415.53,546.39
2665.79,745.12,413.57,534.18
2665.82,732.91,412.6,540.04
2665.86,726.07,418.46,542.97
2665.89,728.52,410.16,540.04
2665.92,747.07,405.76,535.64
2665.96,730.96,416.5,536.13
2665.99,729.49,417.97,547.36
2666.03,744.63,406.74,536.62
2666.06,733.89,421.87,535.16
2666.09,741.7,413.57,538.57
2666.13,726.07,402.83,534.18
2666.16,728.52,407.71,534.67
2666.2,743.16,420.41,536.62
2666.23,739.75,426.76,536.62
2666.26,736.82,419.92,537.11
2666.3,736.33,412.11,559.08
2666.33,748.54,405.76,541.02
2666.36,737.79,411.62,553.22
2666.4,744.14,419.92,533.2
2666.43,743.16,415.04,539.06
2666.47,744.63,416.02,551.27
2666.5,724.61,415.04,532.71
2666.53,740.23,413.57,530.27
2666.57,749.51,407.23,544.43
2666.6,742.68,404.3,542.97
2666.64,735.84,408.69,544.92
2666.67,730.47,419.43,545.41
2666.7,741.7,403.81,536.13
2666.74,740.72,421.39,543.46
2666.77,733.89,408.69,527.83
2666.81,742.68,420.9,542.48
2666.84,746.58,417.48,531.25
2666.87,746.09,402.83,537.11
2666.91,726.07,416.02,545.9
2666.94,734.86,414.55,543.46
2666.97,752.44,410.64,536.62
2667.01,738.28,418.46,547.36
2667.04,741.7,405.76,538.57
2667.08,725.1,416.99,547.36
2667.11,737.3,427.25,556.64
2667.14,743.65,425.29,548.34
2667.18,748.54,423.34,536.13
2667.21,745.61,416.02,545.41
2667.25,734.86,418.95,542.97
2667.28,742.68,406.74,549.32
2667.31,739.75,413.57,545.41
2667.35,731.93,417.97,539.06
2667.38,745.61,419.43,533.69
2667.42,741.21,423.34,546.39
2667.45,741.7,420.9,536.13
2667.48,743.16,402.83,538.57
2667.52,737.3,414.06,529.3
2667.55,737.3,410.16,550.29
2667.58,744.14,420.41,543.95
2667.62,729.98,418.46,540.53
2667.65,737.3,414.55,544.92
2667.69,747.07,419.92,541.02
2667.72,726.07,421.87,546.87
2667.75,736.33,414.06,541.5
2667.79,748.54,415.04,555.18
2667.82,734.86,417.97,539.06
2667.86,739.75,421.87,543.95
2667.89,737.79,427.25,539.55
2667.92,726.07,404.79,541.5
2667.96,740.23,409.67,534.67
2667.99,745.61,417.97,539.06
2668.03,733.4,414.06,539.55
2668.06,733.4,416.5,541.02
2668.09,722.66,408.2,535.16
2668.13,741.7,416.99,542.97
2668.16,743.65,416.02,549.8
2668.19,744.63,411.13,537.11
2668.23,736.82,422.36,521
2668.26,749.51,417.97,534.67
2668.3,753.42,396,548.83
2668.33,750,425.29,536.13
2668.36,743.65,413.09,526.37
2668.4,742.68,414.06,545.41
2668.43,732.42,424.32,548.34
2668.47,745.61,423.34,540.53
2668.5,745.12,411.13,526.37
2668.53,732.91,411.13,535.64
2668.57,735.35,418.46,546.39
2668.6,733.89,422.36,542.48
2668.64,758.79,424.8,562.01
2668.67,745.61,394.53,547.36
2668.7,742.19,427.73,539.06
2668.74,744.14,416.99,543.95
2668.77,750.49,423.83,543.95
2668.8,746.58,421.87,536.62
2668.84,737.3,416.5,548.34
2668.87,734.37,410.16,541.02
2668.91,740.23,408.2,546.87
2668.94,736.82,411.13,536.13
2668.97,731.93,425.78,543.95
2669.01,743.16,405.27,546.39
2669.04,737.79,414.06,546.39
2669.08,747.07,419.43,544.43
2669.11,748.05,413.57,531.25
2669.14,733.89,418.95,538.09
2669.18,748.54,422.85,540.53
2669.21,745.61,417.97,531.74
2669.25,731.93,424.8,539.06
2669.28,749.02,416.02,543.46
2669.31,738.28,410.16,530.76
2669.35,744.14,417.48,538.57
2669.38,729.49,408.2,542.48
2669.41,742.19,428.71,553.22
2669.45,734.37,405.76,544.43
2669.48,740.23,418.46,547.36
2669.52,749.02,417.97,550.78
2669.55,737.79,414.55,533.69
2669.58,754.39,408.2,553.22
2669.62,750,419.92,539.55
2669.65,746.09,417.48,528.32
2669.69,742.19,412.6,541.99
2669.72,737.3,424.32,530.76
2669.75,748.05,415.53,548.34
2669.79,745.12,402.34,547.36
2669.82,742.19,416.5,550.78
2669.86,743.65,406.25,531.74
2669.89,744.14,409.67,545.9
2669.92,753.42,407.23,534.18
2669.96,729.49,405.27,550.78
2669.99,735.35,417.48,543.95
2670.02,742.68,406.74,546.87
2670.06,732.91,409.67,547.85
2670.09,738.77,405.76,537.11
2670.13,744.63,424.8,534.67
2670.16,742.68,417.97,540.04
2670.19,743.16,413.57,540.04
2670.23,743.16,421.39,549.32
2670.26,738.77,413.09,540.04
2670.3,746.09,404.79,539.06
2670.33,730.96,411.62,540.04
2670.36,736.82,396,541.02
2670.4,747.07,419.92,548.34
2670.43,743.65,414.55,557.13
2670.47,743.16,415.04,537.6
2670.5,750.49,416.99,536.13
2670.53,743.16,416.5,546.39
2670.57,737.79,402.34,548.83
2670.6,735.35,412.6,543.46
2670.63,742.19,420.41,527.83
2670.67,741.21,416.02,544.43
2670.7,757.32,403.32,550.29
2670.74,734.86,413.57,531.74
2670.77,741.21,406.74,556.15
2670.8,733.4,428.71,538.57
2670.84,730.96,416.99,530.76
2670.87,746.09,413.09,541.5
2670.91,746.58,420.9,545.9
2670.94,738.77,418.46,535.16
2670.97,737.3,422.36,558.59
2671.01,741.7,406.74,551.27
2671.04,738.28,427.73,537.11
2671.08,744.63,416.99,542.48
2671.11,738.28,424.8,539.55
2671.14,740.23,414.06,542.48
2671.18,742.19,422.85,548.83
2671.21,747.56,419.92,530.27
2671.24,730.96,415.53,537.11
2671.28,743.16,416.5,551.27
2671.31,737.3,424.32,534.67
2671.35,745.61,421.39,549.32
2671.38,735.35,425.29,542.97
2671.41,740.23,417.97,538.09
2671.45,743.16,420.9,529.79
2671.48,745.61,404.79,546.87
2671.52,741.21,407.71,540.04
2671.55,738.77,404.79,538.57
2671.58,727.05,418.46,552.73
2671.62,737.79,404.3,538.57
2671.65,741.21,407.71,544.43
2671.69,744.14,415.53,544.43
2671.72,752.93,425.78,535.16
2671.75,734.37,412.11,540.04
2671.79,735.35,413.09,546.87
2671.82,732.42,419.43,545.9
2671.85,743.16,424.32,526.37
2671.89,731.45,407.71,536.13
2671.92,738.77,416.5,557.62
2671.96,739.75,413.57,536.13
2671.99,722.66,420.9,537.11
2672.02,742.19,423.83,542.48
2672.06,740.23,423.34,560.55
2672.09,745.12,417.48,551.76
2672.13,747.56,422.36,539.06
2672.16,741.21,415.53,533.2
2672.19,741.21,416.99,547.36
2672.23,745.61,411.62,544.43
2672.26,735.35,413.57,534.18
2672.3,737.79,424.32,543.46
2672.33,731.45,412.11,547.36
2672.36,741.21,418.95,544.43
2672.4,733.89,419.92,524.9
2672.43,735.35,416.99,546.39
2672.46,731.45,418.95,539.55
2672.5,738.77,418.95,541.02
2672.53,746.09,412.11,543.95
2672.57,741.21,415.53,543.95
2672.6,743.65,409.18,545.41
2672.63,731.45,411.62,545.9
2672.67,728.52,415.53,541.5
2672.7,747.56,429.2,535.64
2672.74,735.84,411.13,533.69
2672.77,741.7,414.55,545.41
2672.8,748.54,421.39,536.13
2672.84,739.26,404.79,551.27
2672.87,743.65,415.04,544.92
2672.91,744.63,416.99,533.2
2672.94,736.33,402.34,542.97
2672.97,738.28,425.78,546.39
2673.01,748.05,414.06,547.36
2673.04,745.12,423.83,539.06
2673.07,750,417.97,539.55
2673.11,734.37,413.57,542.48
2673.14,744.63,404.79,535.64
2673.18,741.21,407.23,548.34
2673.21,747.56,416.5,544.43
2673.24,731.45,412.6,546.87
2673.28,735.35,407.71,538.09
2673.31,733.4,431.64,529.79
2673.35,736.33,410.64,549.8
2673.38,741.21,405.27,541.5
2673.41,738.28,418.46,532.23
2673.45,733.89,418.95,537.6
2673.48,736.33,410.64,541.02
2673.52,729,421.87,551.76
2673.55,733.4,404.3,538.57
2673.58,738.77,425.29,531.25
2673.62,736.33,409.67,552.25
2673.65,750.98,416.02,548.83
2673.68,731.45,410.16,537.6
2673.72,744.63,414.06,543.95
2673.75,741.21,429.2,536.62
2673.79,751.46,412.6,538.09
2673.82,752.44,409.67,541.02
2673.85,730.96,409.18,544.43
2673.89,731.93,410.16,536.62
2673.92,742.19,423.34,547.36
2673.96,752.44,415.04,535.64
2673.99,744.14,412.6,544.43
2674.02,736.33,409.67,541.02
2674.06,745.61,427.73,549.32
2674.09,733.89,420.41,543.46
2674.13,728.03,435.06,541.5
2674.16,733.4,412.6,535.16
2674.19,750,413.09,544.92
2674.23,728.52,418.46,544.43
2674.26,747.07,409.67,546.39
2674.29,735.35,411.13,555.18
2674.33,750.98,416.5,551.27
2674.36,747.56,404.79,542.97
2674.4,738.28,424.32,540.04
2674.43,735.84,422.85,541.02
2674.46,748.54,410.16,531.25
2674.5,743.16,415.53,540.04
2674.53,728.52,415.04,528.81
2674.57,736.33,416.99,533.69
2674.6,748.05,422.36,539.55
2674.63,747.07,412.6,536.62
2674.67,734.86,412.11,543.95
2674.7,732.42,408.2,547.85
2674.74,732.42,400.39,540.53
2674.77,742.68,414.55,544.43
2674.8,735.35,412.6,543.95
2674.84,744.63,416.99,542.97
2674.87,735.84,418.95,544.92
2674.9,750.98,407.23,531.25
2674.94,739.26,416.02,551.27
2674.97,729,425.29,534.18
2675.01,742.68,417.97,527.83
2675.04,736.33,421.39,548.83
2675.07,743.65,425.78,550.29
2675.11,741.21,416.99,544.92
2675.14,750.49,415.04,555.18
2675.18,741.7,417.97,552.25
2675.21,740.72,417.97,555.18
2675.24,737.79,412.6,546.39
2675.28,736.33,397.95,540.04
2675.31,749.02,405.27,547.85
2675.35,737.3,415.04,541.5
2675.38,741.7,400.39,529.79
2675.41,735.35,428.71,547.36
2675.45,731.45,421.39,541.99
2675.48,740.23,418.46,547.36
2675.51,741.7,426.76,541.02
2675.55,738.77,418.46,528.32
2675.58,748.05,408.2,537.11
2675.62,740.23,417.97,539.55
2675.65,733.4,412.6,532.23
2675.68,746.09,414.55,540.04
2675.72,747.07,427.73,539.06
2675.75,735.84,416.99,542.48
2675.79,735.84,407.23,537.11
2675.82,739.75,417.97,544.43
2675.85,730.47,412.11,549.32
2675.89,741.7,409.67,538.09
2675.92,746.09,424.8,540.04
2675.96,736.82,402.34,548.83
2675.99,730.96,423.34,535.64
2676.02,746.09,412.11,548.34
2676.06,751.95,416.02,545.9
2676.09,744.14,411.13,549.32
2676.12,733.4,415.04,537.11
2676.16,738.77,422.36,544.43
2676.19,731.45,413.09,549.8
2676.23,744.63,410.64,534.18
2676.26,739.75,411.13,545.9
2676.29,732.42,415.04,527.34
2676.33,739.75,410.64,543.46
2676.36,732.42,416.99,530.76
2676.4,731.93,413.57,545.41
2676.43,739.75,411.62,533.69
2676.46,747.56,420.9,546.39
2676.5,739.26,416.99,528.81
2676.53,751.46,422.36,531.25
2676.57,751.95,414.55,540.04
2676.6,758.3,414.55,538.57
2676.63,746.09,410.64,548.34
2676.67,739.26,424.32,542.48
2676.7,756.84,431.64,545.41
2676.73,737.3,404.3,537.11
2676.77,736.82,417.48,534.18
2676.8,739.26,406.25,539.55
2676.84,739.75,411.13,540.04
2676.87,748.05,418.46,530.27
2676.9,741.21,425.29,543.95
2676.94,739.75,415.53,540.04
2676.97,729,426.76,543.46
2677.01,737.3,420.9,547.36
2677.04,746.09,413.57,553.22
2677.07,740.23,416.02,531.74
2677.11,745.12,416.02,547.85
2677.14,742.19,408.69,531.74
2677.18,739.75,415.04,542.97
2677.21,731.93,422.36,546.39
2677.24,748.05,424.32,543.95
2677.28,749.51,417.48,543.46
2677.31,742.19,417.97,539.55
2677.34,740.72,412.6,542.97
2677.38,733.4,425.78,539.55
2677.41,738.28,418.46,538.57
2677.45,733.89,408.69,549.32
2677.48,742.68,424.8,526.86
2677.51,739.75,408.2,534.67
2677.55,740.23,417.48,543.46
2677.58,744.63,410.16,539.06
2677.62,745.12,416.5,547.36
2677.65,744.63,407.23,550.29
2677.68,742.19,424.8,541.02
2677.72,738.28,424.32,535.64
2677.75,733.4,420.9,534.67
2677.79,745.12,426.76,541.02
2677.82,743.16,426.27,539.06
2677.85,726.56,407.23,548.83
2677.89,735.84,420.9,538.57
2677.92,736.82,413.09,530.76
2677.95,750.98,421.87,545.41
2677.99,731.93,397.95,536.62
2678.02,730.96,431.15,543.95
2678.06,742.68,408.2,541.5
2678.09,744.63,418.46,537.6
2678.12,734.86,420.41,538.57
2678.16,748.54,414.06,538.57
2678.19,752.44,421.39,547.36
2678.23,739.75,412.6,547.85
2678.26,741.21,404.79,534.67
2678.29,744.14,417.97,533.2
2678.33,743.16,414.55,543.95
2678.36,732.42,412.11,550.78
2678.4,741.21,420.41,547.85
2678.43,735.35,410.16,543.95
2678.46,753.91,418.95,542.48
2678.5,745.61,416.99,536.62
2678.53,742.68,415.53,537.11
2678.56,733.4,420.41,534.67
2678.6,735.35,423.34,551.76
2678.63,743.16,411.62,545.9
2678.67,745.61,417.97,539.06
2678.7,730.96,410.16,541.99
2678.73,740.23,426.27,543.95
2678.77,739.75,408.2,533.2
2678.8,731.93,423.34,542.48
2678.84,747.07,429.69,540.04
2678.87,750,419.92,528.81
2678.9,725.1,424.8,550.78
2678.94,738.77,419.92,538.09
2678.97,748.05,411.62,530.76
2679.01,739.26,418.95,541.5
2679.04,743.65,417.48,543.95
2679.07,743.16,409.67,535.16
2679.11,750.49,403.32,542.48
2679.14,743.16,401.37,540.04
2679.17,758.79,418.46,536.13
2679.21,743.65,414.06,537.6
2679.24,737.3,413.09,556.15
2679.28,739.75,409.18,530.27
2679.31,725.59,378.42,537.6
2679.34,738.28,422.36,543.95
2679.38,748.54,396.48,527.83
2679.41,742.68,420.41,552.25
2679.45,740.72,420.41,555.18
2679.48,738.77,409.67,541.5
2679.51,737.79,416.02,542.48
2679.55,734.86,425.29,541.5
2679.58,745.12,412.6,528.32
2679.62,751.95,406.74,533.2
2679.65,739.26,415.53,545.41
2679.68,729.98,415.04,541.02
2679.72,736.82,416.02,523.93
2679.75,744.14,425.78,540.04
2679.78,749.51,398.93,540.04
2679.82,733.89,411.62,545.9
2679.85,723.63,409.67,548.83
2679.89,741.21,405.27,532.71
2679.92,735.84,424.32,541.99
2679.95,736.82,407.71,545.9
2679.99,741.7,404.3,541.02
2680.02,742.19,420.9,557.62
2680.06,735.84,409.18,534.67
2680.09,741.21,411.13,539.55
2680.12,728.52,414.55,539.06
2680.16,745.12,415.53,540.53
2680.19,746.09,411.13,547.85
2680.23,750.49,411.62,552.25
2680.26,734.37,402.34,537.11
2680.29,734.37,410.16,532.71
2680.33,737.79,409.18,532.71
2680.36,737.79,413.09,550.29
2680.39,744.63,413.09,551.76
2680.43,755.37,402.83,542.97
2680.46,732.91,428.22,534.18
2680.5,750,413.09,537.11
2680.53,722.66,417.97,552.25
2680.56,729.49,414.55,529.3
2680.6,738.28,414.55,541.5
2680.63,733.89,419.43,536.13
2680.67,740.72,416.5,527.34
2680.7,744.63,415.04,544.43
2680.73,740.23,415.53,532.23
2680.77,748.54,417.97,540.53
2680.8,739.75,409.18,542.48
2680.84,744.14,417.97,549.8
2680.87,740.72,417.48,532.71
2680.9,732.42,437.01,546.87
2680.94,744.14,403.81,546.39
2680.97,746.09,415.53,544.43
2681,746.58,417.97,552.25
2681.04,746.58,412.6,532.71
2681.07,737.79,408.2,538.09
2681.11,743.16,406.25,528.81
2681.14,741.21,406.74,540.53
2681.17,735.84,419.43,537.6
2681.21,732.42,417.97,544.43
2681.24,743.16,411.62,555.18
2681.28,742.68,415.04,544.43
2681.31,733.4,423.34,542.48
2681.34,751.95,414.06,548.34
2681.38,739.26,400.88,542.48
2681.41,749.02,417.97,539.06
2681.45,754.88,400.39,551.27
2681.48,729.98,405.76,547.85
2681.51,743.16,413.57,537.6
2681.55,728.52,412.6,541.02
2681.58,731.45,422.36,527.34
2681.61,736.33,420.41,550.29
2681.65,746.58,408.2,541.5
2681.68,733.89,413.57,541.99
2681.72,729.49,422.85,539.55
2681.75,748.54,415.53,539.55
2681.78,745.61,419.92,544.92
2681.82,736.82,408.69,542.48
2681.85,735.35,421.39,550.29
2681.89,743.65,430.66,538.57
2681.92,744.14,424.32,541.5
2681.95,729.98,415.04,532.23
2681.99,756.84,402.83,528.32
2682.02,739.26,414.06,540.04
2682.06,753.42,421.87,550.29
2682.09,758.79,406.74,541.99
2682.12,751.46,421.87,542.48
2682.16,754.88,416.99,541.02
2682.19,734.37,417.97,532.23
2682.22,747.07,409.67,533.69
2682.26,742.19,409.67,543.95
2682.29,742.68,411.62,539.06
2682.33,738.28,403.32,544.43
2682.36,730.47,423.83,547.36
2682.39,735.84,408.69,545.9
2682.43,745.61,407.23,530.27
2682.46,736.82,407.23,538.57
2682.5,729.49,415.53,536.62
2682.53,747.07,418.46,545.41
2682.56,745.12,405.76,538.09
2682.6,745.61,407.23,533.69
2682.63,743.16,415.53,535.64
2682.67,732.91,423.34,542.48
2682.7,733.89,411.62,544.92
2682.73,739.75,420.9,535.16
2682.77,736.82,415.53,546.39
2682.8,741.7,412.6,561.04
2682.83,734.86,422.85,541.02
2682.87,737.3,425.78,547.85
2682.9,729.98,414.55,547.36
2682.94,741.7,411.62,548.34
2682.97,737.3,422.85,547.36
2683,730.47,416.02,547.36
2683.04,754.39,408.2,548.83
2683.07,738.77,422.36,535.64
2683.11,745.61,416.02,545.41
2683.14,732.91,429.2,535.16
2683.17,744.63,411.13,541.02
2683.21,748.54,413.57,545.9
2683.24,736.33,418.95,532.23
2683.28,746.58,421.87,532.71
2683.31,746.09,405.76,541.5
2683.34,757.32,418.46,540.53
2683.38,748.54,413.09,540.04
2683.41,753.42,415.04,525.39
2683.44,742.68,420.41,547.85
2683.48,748.05,424.8,547.85
2683.51,739.75,413.09,547.85
2683.55,736.82,411.13,534.18
2683.58,737.3,413.57,549.8
2683.61,730.47,418.46,541.5
2683.65,737.3,419.43,531.25
2683.68,749.51,409.18,541.02
2683.72,741.7,405.76,536.13
2683.75,751.95,412.6,522.95
2683.78,730.47,413.57,541.5
2683.82,731.93,409.67,543.95
2683.85,726.07,419.92,526.86
2683.89,732.91,413.57,550.78
2683.92,756.35,419.92,541.99
2683.95,730.47,409.67,545.9
2683.99,747.56,392.09,555.66
2684.02,750,422.36,546.39
2684.05,745.12,419.92,532.23
2684.09,748.05,423.34,540.04
2684.12,739.26,405.76,541.99
2684.16,749.02,414.06,534.18
2684.19,740.72,423.34,544.43
2684.22,728.52,415.53,539.55
2684.26,752.93,416.99,539.55
2684.29,739.75,415.53,545.41
2684.33,743.65,407.71,547.85
2684.36,740.72,419.92,539.55
